@relation django
@attribute fix numeric
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug numeric
@data
1,3,3,3,1.163025,39,1,44,214,8.75689,8,1,0.692044,0,1
1,1,6,7,2.01574,8,9,246.857143,215,26.652169,163,10077,1.015729,2961,0
1,2,3,3,1.27006,21,11,183.333333,219,157.70343,73,1,0.668056,1,1
0,1,1,1,0,2,0,2542,216,14.852419,384,0,0,0,1
1,2,2,2,0.787127,13,4,1359,216,53.221128,401,1.5,12.57406,1,0
0,1,1,1,0,0,5,175,216,66.598079,87,18352,1.015015,14409,0
1,1,4,4,1.400258,5,14,365.25,215,17.594016,221,10082.5,1.029603,3409,1
1,3,5,6,1.864371,58,36,327.166667,216,145.284686,480,10087.5,1.026289,2963,0
1,2,4,5,1.810594,3,65,242.2,214,56.830262,239,10093,1.029474,2966,1
1,2,3,4,1.563807,57,2,76,231,-133.431453,77,1.5,0.748,2,1
1,2,3,3,1.240671,10,1,216.333333,214,16.519221,87,10097,1.060325,2968,0
0,3,5,7,2.599916,71,36,312.571429,213,94.672591,236,94,1.002986,46,1
0,1,2,2,0.881291,5,25,1007,264,-637.870486,255,12144.5,0.998877,4344,0
0,1,7,24,3.717674,916,895,70.291667,219,-9.850409,142,243.5,0.289476,82,1
1,3,3,3,1.435371,10,1,785.666667,215,19.38162,124,127,1.061564,38,1
0,1,1,1,0,4,1,1364,216,68.755058,250,10099,1.014544,3414,0
1,1,1,1,0,7,2,87,214,6.381007,5,125,1.156715,37,0
1,1,1,1,0,9,21,239,199,84.384468,35,10100,1.011851,3621,0
0,1,3,7,1.495965,13,85,195.857143,213,175.75246,217,10104,1.007441,3628,0
1,2,2,2,0.721928,9,1,879,216,7.42989,149,429.5,1.102089,189,0
1,3,4,4,1.475165,16,7,303.75,216,125.127286,174,1.5,0.757704,1,0
1,2,2,2,0.742488,15,4,120.5,213,11.735197,27,108.5,1.041365,29,1
0,1,1,1,0,1,1,2604,213,25.691366,251,0,0,0,0
1,2,9,10,3.150056,52,45,397.7,219,-44.890082,532,382.5,0.996314,143,1
1,2,7,7,2.570638,22,9,205.714286,213,46.715,220,10111,1.016636,2971,1
1,3,5,6,1.861211,62,17,873,216,11.725104,875,10117.5,1.023222,2973,1
0,1,1,1,0,2,2,705,213,20.207639,30,10121,1.049486,3632,0
0,2,2,3,1.203916,19,39,1860.666667,246,14.634965,333,1452,1.04329,642,0
0,1,1,1,0,7,0,15,213,23.361528,5,107,1.042805,28,0
1,3,3,3,0.871096,23,4,515,217,6.794255,97,130,1.071381,39,0
1,2,3,4,1.453851,5,18,499.25,216,33.336276,160,10123.5,1.014813,2976,1
1,4,14,20,3.942922,37,116,431.95,227,-73.709688,957,10877.5,0.995743,3215,1
1,2,2,2,0.873981,17,17,427.5,246,16.796644,60,1454.5,1.041943,643,0
0,1,2,4,1.514303,25,25,371.5,246,7.896117,205,1457.5,1.047585,659,0
1,1,1,1,0,2,2,2542,216,9.546898,386,0,0,0,0
1,2,4,4,1.93626,27,17,686.25,216,30.305093,368,166.5,1.014396,36,0
1,3,5,5,1.916678,49,3,986.2,219,-21.508454,644,2,0.797948,2,0
0,1,1,1,0,1,3,1203,216,25.174028,198,10126,1.039723,3421,1
1,3,4,5,1.726868,124,3,295.4,218,32.662044,100,6,1.007084,1,1
1,2,2,2,0.954434,8,8,593.5,217,-38.071285,183,18415.5,0.9803,2849,1
0,1,1,1,0,0,6,263,217,3.983356,46,10127,1.251045,3422,0
1,1,2,2,1,2,2,57,216,25.937998,40,250.5,1.028974,227,0
0,1,1,1,0,7,6,394,186,12.416667,122,3,1.080537,3,0
1,1,1,1,0,6,7,355,216,27.800891,146,0,0,0,0
0,1,1,1,0,15,4,21,213,94.880694,6,1,1.01054,1,0
1,2,2,2,0.896038,12,4,656,216,23.681574,136,376.5,1.028529,139,1
0,1,1,1,0,17,5,21,213,94.916215,6,0,0,0,1
1,2,2,2,0.899744,18,1,683,216,28.082095,180,18356.5,1.026708,2835,0
0,1,1,1,0,2,2,476,216,6.417465,64,10128,1.155825,3633,0
0,1,1,1,0,30,7,140,216,15.499433,26,10129,1.064518,2977,1
0,1,1,1,0,3,0,22,217,5.620208,5,18358,1.177929,1065,0
1,4,7,8,3,8,8,193.75,213,768.921538,358,51.5,1.000208,9,1
0,2,14,19,4.120588,24,51,696.789474,217,41.592061,1584,141,1.005072,42,0
1,3,3,3,1.224394,8,1,466.333333,216,82.783727,892,1,0.67021,0,0
1,2,2,2,0.988699,12,4,58.5,213,60.856088,15,56.5,1.012881,10,1
1,3,4,4,1.534549,47,10,522.25,216,22.078941,545,10131.5,1.022191,2978,1
1,2,2,4,1.486724,36,17,2142,217,22.958432,500,351.5,0.985104,28,0
0,1,1,2,0.439497,11,0,169,214,14.271059,25,110.5,1.062642,31,0
1,2,2,2,0.591673,13,1,985.5,213,34.576406,207,58.5,1.021552,11,0
0,1,1,1,0,8,8,3200,213,35.021563,269,0,0,0,0
0,3,11,13,3.427548,69,58,298,216,51.175015,597,8,1.007504,3,1
1,2,2,2,0.988699,15,1,1221.5,217,71.63548,128,20.5,1.019371,8,1
0,1,1,2,0.663197,27,2,130.5,216,17.825347,14,0.5,0.514025,1,0
1,1,1,1,0,9,5,425,213,37.553218,60,46,1.026629,23,0
1,3,8,10,2.706699,184,23,1010.1,272,-749.333745,1012,34.5,0.999246,14,0
1,1,1,1,0,1,1,225,217,3.556956,23,10134,1.281139,3424,1
0,1,1,1,0,7,8,597,213,39.310856,33,10135,1.025438,3425,0
1,2,2,2,0.755375,22,1,690,219,-34.584392,257,0.5,0.492771,0,1
0,1,1,1,0,1,1,199,216,33.481991,32,4,1.029867,0,0
0,2,2,3,1.402081,0,17,1330.333333,217,21.695795,242,10137,1.024284,2980,0
1,3,3,3,1.505823,5,10,407.333333,216,18.385529,140,1,0.692422,0,0
0,1,1,1,0,2,2,25,217,6.166435,6,10139,1.162168,3636,0
1,1,1,1,0,1,1,25,217,0.0725,7,0,0,0,0
1,1,1,1,0,3,3,956,216,7.13059,69,151,1.140241,43,0
1,1,1,1,0,3,1,1244,213,39.882292,110,10140,1.025074,2981,0
0,2,2,3,1.176093,1,90,522.333333,217,23.86799,212,10142,1.018621,2982,0
1,1,1,1,0,1,1,1158,214,34.503391,74,0,0,0,0
0,1,1,3,1.400993,54,6,536.666667,216,38.236377,70,316,1.015905,25,0
1,3,3,4,1.319996,22,3,1866.25,217,43.973492,1323,1.5,0.758761,1,1
1,2,2,2,0.970951,3,2,1057,213,41.207176,42,6.5,1.018538,3,0
0,1,1,1,0,2,4,123,217,37.698866,12,112,1.026526,58,1
1,2,2,2,0.863121,6,1,62.5,213,7.026759,17,10144.5,1.106735,2983,0
1,3,3,3,1.127169,46,4,1044.333333,218,-52.174792,487,48,0.988205,17,0
0,1,1,1,0,17,7,1397,218,0.000231,52,50,4321,18,1
1,2,2,2,1,2,0,300,216,34.832101,160,10146.5,1.020087,2984,0
0,2,27,42,5.135942,75,132,537.809524,217,49.010102,4268,18379.5,1.001752,2841,1
1,3,3,4,1.373792,39,1,1360.25,217,30.545703,538,162.5,1.243537,70,1
1,1,1,1,0,26,0,808,213,56.301285,69,10148,1.017762,3637,0
1,4,7,8,3,8,8,193.75,213,11.968958,366,10152.5,1.028384,2987,0
0,1,1,1,0,12,12,1419,216,27.93331,71,18401,1.0358,2842,0
1,2,2,2,0.764205,7,2,1055,217,20.903194,240,18402.5,1.023923,2843,1
0,1,1,2,0.391244,13,0,123,201,59.959016,121,10157.5,0.50417,3640,0
0,1,1,1,0,5,3,115,213,45.228854,11,10159,1.02211,2988,1
1,3,3,3,1.370951,14,1,562.333333,216,10.154576,197,5,1.05471,2,0
1,3,4,5,1.845816,35,2,886,217,20.113019,431,6,1.078484,1,0
1,3,4,4,1.581468,74,5,1146.75,219,-31.179219,511,61.5,0.977978,12,1
0,1,1,2,0.270451,50,58,1155.5,217,24.316267,422,1.5,1.093718,1,1
1,2,2,3,0.785235,18,6,261.333333,217,17.980571,134,114,1.021345,21,0
1,1,1,1,0,8,0,1175,213,45.428981,95,2,1.022012,2,0
0,1,1,3,0.87099,30,40,542,217,243.678704,108,18405,1.293119,2846,0
1,2,5,6,2.437406,15,10,254.333333,217,72.505916,280,18409.5,1.096659,2848,1
1,1,1,1,0,0,14,477,214,35.765023,37,10160,1.02796,2989,0
1,2,41,67,5.875356,223,368,454.791045,219,-2.658862,5267,156,0.985562,62,1
1,1,1,1,0,9,4,3425,216,21.163542,377,10161,1.047251,3641,0
1,3,4,4,1.823746,30,4,1402.25,219,14.304936,298,12.5,1.060104,4,0
1,4,5,5,1.812228,27,25,534.2,218,4.142442,1044,3,1.016149,1,0
1,2,3,4,1.807764,13,4,428.5,217,38.728579,483,117.5,1.009618,22,1
1,1,1,1,0,13,0,925,216,56.807801,87,0,0,0,0
1,1,1,1,0,1,1,236,213,27.188299,18,3027,1.036781,73,0
0,1,1,1,0,4,19,494,213,114.251146,28,327,1.008753,74,1
0,1,1,1,0,1,1,119,213,53.130891,14,98,1.018821,33,1
1,3,3,5,1.727793,93,3,137,217,30.342236,112,10248,1.017763,3030,1
1,1,1,1,0,1,1,550,185,232.2011,43,99,1.004307,17,0
1,3,3,5,2.073789,38,19,68.2,217,-5.90375,95,10243,0.88525,3029,0
0,1,3,5,0.114057,3,744,302.6,213,64.031667,219,28,1.005393,15,0
1,1,1,1,0,2,2,895,213,52.21706,39,0,0,0,0
1,2,2,2,0.684038,10,1,2178.5,217,32.495666,370,10162.5,1.017731,2990,1
1,3,3,3,1.578243,23,6,519,213,75.050729,165,5,1.006292,2,0
1,2,2,2,0.522559,17,0,711,217,31.909994,115,7.5,1.052785,3,1
0,2,5,5,2.052832,13,104,317.4,215,39.416171,247,330,1.010387,75,1
1,1,1,1,0,1,1,3044,217,0.930845,113,120,2.074293,32,0
0,1,1,1,0,1,1,246,213,57.038252,90,0,0,0,0
0,3,6,13,3.484684,26,26,418.538462,215,84.871829,499,10170,1.005374,2991,1
0,1,1,1,0,0,126,986,205,78.849039,89,121,1.012682,23,0
0,1,1,1,0,50,27,492,215,0.032014,24,333,32.236443,114,0
0,2,2,3,1.095795,8,3,264,215,40.34059,105,335,1.00828,115,0
0,1,4,5,2.251629,6,6,752.8,216,80.601178,313,577,1.011475,72,0
0,1,1,1,0,1,3,521,215,0.471308,26,337,3.121755,116,0
0,1,22,23,3.793133,93,102,1031.130435,217,49.211411,1122,10188,1.02808,3014,0
0,1,1,1,0,3,1,519,215,0.052292,27,338,20.123506,117,0
1,2,2,2,0.721928,6,4,245.5,215,64.831817,40,10207.5,1.013522,3020,1
1,2,4,6,2.361984,74,7,635.833333,217,55.631885,558,10219.5,1.030941,3024,1
1,2,3,3,1.57086,30,7,90.333333,213,29.469267,27,101,1.015514,47,1
0,1,1,1,0,18,0,487,197,191.890093,4,2,1.005211,1,1
0,1,2,4,1.5498,72,3,120.5,216,194.291175,24,365.5,1.00192,40,0
0,1,1,2,0.845351,21,1,35.5,217,10.26588,7,358.5,1.048705,32,0
1,2,2,2,0.918296,2,1,778.5,217,4.131186,180,3.5,1.12133,2,0
0,1,1,1,0,3,3,2110,217,9.729051,340,103,1.102785,36,1
1,1,1,1,0,6,0,468,213,10.952199,237,10209,1.091306,3021,1
1,2,2,2,1,25,1,285,215,28.254855,52,355.5,1.017184,78,1
0,1,2,2,1,0,4,177,215,3.931493,69,339.5,1.190767,145,0
0,1,1,1,0,2,2,1052,217,2.726551,176,10210,1.366764,3440,0
0,2,2,2,0.684038,11,11,995,217,1.779039,266,10211.5,50.343259,3652,0
1,1,1,1,0,5,10,52,213,2.888611,7,122,1.346187,64,1
1,2,2,2,1,4,4,815.5,217,32.705428,283,548.5,1.107388,212,1
0,1,8,13,3.57782,16,16,1030,217,63.604319,1444,129,1.005596,36,0
1,3,7,8,2.297087,149,198,571.625,261,-558.865424,370,188.5,0.999407,50,1
0,1,1,1,0,2,3,207,213,6.210463,28,4,1.161019,0,0
1,1,1,1,0,3,3,383,215,3.963183,15,341,1.252322,76,0
0,1,4,5,2.111613,11,39,285,216,24.656567,282,344,1.246808,150,1
1,1,1,1,0,1,7,320,213,121.721088,33,1,1.008216,1,0
0,1,3,3,1.251629,6,6,197.333333,217,23.91071,153,10214,1.037391,3444,0
1,1,1,1,0,3,1,824,217,10.700046,158,10216,1.093458,3653,0
1,1,1,1,0,1,1,88,180,129.013866,15,347,1.007751,151,0
1,3,5,6,2.530493,9,9,487.333333,217,174.676175,483,138.5,1.013156,33,0
1,2,2,2,0.918296,3,3,403,217,35.46147,202,0.5,0.50705,0,0
1,2,2,2,0.811278,7,1,1321,217,48.304595,467,0.5,0.505175,0,0
1,2,2,2,0.749595,13,1,2183,217,3.5586,374,1.5,1.399719,0,0
0,1,1,1,0,4,2,521,215,5.034931,28,348,1.198612,118,0
0,1,1,5,2.113411,18,7,221,217,17.20712,287,10238,0.932475,3660,0
1,3,3,3,0.658351,23,1,438,219,21.682843,899,1,0.651679,0,0
0,1,1,1,0,65,36,822,215,5.930718,56,349,1.168614,119,0
0,1,1,1,0,0,3,242,218,30.338403,5,350,1.032962,152,0
1,1,1,1,0,1,0,502,217,1.946748,161,0,0,0,0
0,1,1,1,0,1,10,80,213,61.161285,2,351,1.01635,153,1
0,1,1,1,0,11,3,851,215,1.03184,57,352,1.969142,120,0
1,2,2,2,1,7,3,482.5,215,34.209259,61,353.5,1.015476,77,1
0,2,3,4,1.359254,16,27,1108.5,217,48.712431,218,143.5,1.009455,34,0
1,2,3,5,2.111004,27,4,158.4,217,42.983931,275,10225,1.014449,3027,0
0,1,1,1,0,0,2,460,199,119.918484,24,357,1.008339,121,0
0,1,1,1,0,0,42,478,215,42.26544,23,358,1.02366,156,0
0,2,2,2,0.918296,1,2,799,217,43.589606,897,0.5,0.505735,0,0
1,4,5,5,1.756559,78,0,856.4,219,-24.357692,1350,3,0.988543,2,0
1,2,2,2,0.998636,22,1,1219.5,217,57.18048,440,146.5,1.012471,35,1
1,1,2,2,0.650022,24,6,1978,213,54.601916,437,18413.5,1.017037,1067,0
0,1,3,3,1.405678,6,19,1034,217,28.3264,522,106,1.02114,40,0
0,1,1,1,0,5,5,325,213,65.226829,17,2,1.015331,2,0
0,2,2,4,0.686229,39,109,309.5,216,69.78662,103,360.5,1.006045,79,1
1,1,1,1,0,1,1,1263,216,62.679965,214,0,0,0,1
0,1,1,1,0,1,1,563,217,17.652095,274,10228,1.05665,3450,1
1,1,1,1,0,1,1,1798,212,59.725868,288,10229,1.016743,3654,0
1,3,4,5,1.344576,84,18,1326.4,219,-54.502706,879,3,0.994519,1,0
1,2,2,2,0.94566,9,2,2071,217,17.630561,232,0.5,0.51418,0,1
0,1,1,1,0,2,1,72,209,342.625914,59,10230,1.002919,3451,0
1,2,2,2,0.828056,18,5,875.5,217,59.723652,191,148.5,1.012093,36,1
0,2,6,8,2.259715,19,32,275.125,216,5.856421,305,366.5,1.035074,80,1
1,2,2,6,1.973229,18,1,439.5,215,62.558266,215,373.5,1.006403,81,1
1,1,1,2,0.918296,29,28,278.5,216,4.183449,48,377.5,1.120901,173,1
1,2,3,4,1.562513,29,5,513.5,218,74.564699,106,380.5,1.016579,83,1
1,3,5,9,2.976389,81,5,128.888889,218,139.945433,162,9,1.003843,4,1
1,4,6,9,2.741152,80,8,1524.222222,236,-262.319668,1991,4,0.888178,3,1
0,1,2,3,1.040852,6,18,452.333333,218,-1.308696,170,440,1.336396,208,1
1,3,4,4,1.773104,41,8,803.5,217,6.121768,213,384.5,1.074096,84,0
0,1,1,3,1.373825,26,17,6,166,490.099684,32,10232,1.001181,3454,0
1,1,1,2,1,2,2,154,166,137.420243,31,5.5,1.003639,3,0
1,3,5,5,2.016863,51,4,869.2,218,12.566206,320,412,1.015622,92,1
1,3,6,6,2.372604,42,10,1070.333333,217,51.60293,534,2.5,0.847146,1,0
0,1,1,1,0,12,7,423,218,1.270312,58,442,1.787208,209,1
1,1,1,1,0,3,5,428,218,0.001898,59,443,527.829268,210,0
1,2,2,2,0.522559,17,0,1293,217,62.117407,166,1283.5,1.011602,580,1
1,1,1,1,0,3,0,1798,212,3.356227,289,10234,1.297954,3655,0
1,2,3,3,0.401078,46,1,693.333333,217,31.228318,149,18418,1.013697,2851,0
1,2,6,6,1.38777,144,75,428.166667,217,29.049026,170,389.5,1.066332,88,1
1,2,3,6,1.665236,713,753,392.833333,216,0.648609,290,18920.5,1.245645,2860,1
1,3,5,8,2.792308,68,30,501.125,218,17.850686,341,396.5,1.010322,90,1
1,3,8,9,2.81753,38,7,356.444444,218,2.125211,409,405,1.060263,91,1
1,1,2,2,0.413817,24,0,536,216,21.492986,74,18916.5,0.511632,2859,0
0,3,10,25,4.24054,55,70,223.44,217,94.81545,1386,562,1.002258,214,0
1,2,2,2,0.863121,21,0,83,213,78.449456,22,2.5,1.009099,1,1
1,1,1,1,0,12,0,1427,217,12.118553,124,1282,1.082518,137,0
0,1,1,1,0,6,3,653,216,16.03522,51,0,0,0,0
0,1,2,4,1.753698,0,109,111.75,216,226.349277,61,18421.5,1.00153,2855,0
1,3,3,3,1.326088,22,2,462.666667,219,-61.765548,242,19106,0.99,2882,0
1,3,8,9,2.527645,46,13,360.222222,218,1.213155,419,419,1.317264,93,1
1,2,2,2,1,13,7,502,218,0.708374,64,424.5,5.799653,94,1
1,1,1,1,0,1,1,124,217,25.850775,13,10235,1.038684,3028,0
0,1,1,1,0,11,11,563,218,0.715012,32,426,2.398579,135,0
1,1,1,1,0,2,3,189,167,202.672697,19,12,1.004934,5,0
0,3,3,3,1.562451,22,21,364,218,29.097847,32,4,1.080522,1,1
0,1,1,1,0,0,2,94,215,14.802824,17,427,1.067555,195,0
1,2,3,4,1.728803,47,1,260,217,55.09704,116,1.5,0.756047,2,0
0,1,69,138,5.769013,2349,1105,595.275362,164,234.356972,4029,18492.5,1.000173,14592,0
0,1,160,352,6.979334,2797,1782,141.701705,164,280.180918,2923,18737.5,1.000088,14944,0
0,1,2,2,0.764205,5,4,241,217,45.619583,43,18914.5,1.013759,2857,1
0,1,1,1,0,26,0,809,180,154.454387,26,10251,1.006474,3667,0
0,1,1,2,0.391244,13,0,124,217,6.719855,123,10252.5,0.537203,3669,0
1,3,3,5,1.818912,39,14,2199.8,219,-20.902229,1553,2,0.804668,2,1
0,1,1,1,0,22,3,163,215,70.481319,14,454,1.014188,219,0
0,1,1,1,0,1,1,831,217,13.728171,161,3028,1.072843,74,0
1,1,1,1,0,1,1,3200,213,39.57537,270,0,0,0,0
1,1,1,5,2.046439,1,9,268.6,218,6.640238,174,430,1.068855,200,0
0,1,1,1,0,2,4,182,215,0.230567,15,455,5.337132,220,0
0,1,1,1,0,24,7,180,215,0.020521,16,456,49.730964,221,0
1,1,2,3,1.577429,0,24,289.333333,212,192.508233,122,1,0.667932,2,0
1,3,4,4,1.780091,66,9,411,224,-40.819418,223,1.5,0.743634,1,0
1,2,2,2,0.991076,9,0,527.5,219,-40.700347,57,0.5,0.493858,0,0
1,3,3,4,1.606252,37,2,252.5,218,87.881942,131,44.5,1.008667,9,0
1,1,2,2,0.543564,8,0,528.5,212,39.993953,122,7.5,1.011569,2,0
1,2,2,2,0.904381,20,5,853.5,217,75.768773,235,4.5,1.015228,3,0
1,2,3,3,1.541077,50,20,367.333333,218,3.690895,84,434,1.159231,95,1
1,3,3,3,1.334679,11,2,353,217,51.319769,90,1286,1.011458,581,0
1,1,1,1,0,6,4,1051,218,-19.659769,157,1,0.949135,0,0
1,3,4,4,1.441812,34,1,986.25,217,31.987891,366,38.5,1.013883,11,0
1,3,3,3,1.480682,17,1,701.333333,217,1.939518,155,2,1.166846,1,0
0,1,2,3,0.742993,3,45,117.333333,218,222.31885,88,437,1.071642,205,1
1,2,3,3,1.41862,28,2,539.666667,217,53.212261,219,151,1.010755,37,1
1,4,5,6,1.075973,43,1,349.5,218,50.796821,1045,2.5,0.839513,2,1
0,1,1,1,0,1,3,294,216,72.695417,105,0,0,0,0
0,2,3,3,1.418026,18,3,271.666667,219,411.830903,126,10,0.983239,2,0
1,3,3,4,1.369852,68,6,696.5,217,38.04785,221,436.5,1.077548,192,1
0,1,1,1,0,94,2,631,216,36.668345,34,0,0,0,0
1,3,3,3,1.278898,18,2,646,217,14.863962,200,432,1.037475,190,0
1,3,4,4,1.640581,77,1,930,219,-7.575538,558,7.5,1.025207,2,1
0,1,1,1,0,6,0,1580,217,6.365613,79,0,0,0,0
1,1,1,1,0,2,2,130,184,672.783646,2,3,1.001486,3,0
1,3,4,4,1.801609,13,7,782.5,219,9.139965,549,179.5,1.009704,46,0
0,1,1,1,0,6,4,176,218,3.59412,25,458,1.278232,222,0
0,1,1,1,0,2,3,451,217,36.892222,105,575,1.027106,197,0
0,1,1,1,0,4,0,1379,217,3.059977,80,10254,1.3268,3031,0
0,1,3,3,1.141024,18,58,415.666667,216,119.115864,79,170,1.007002,39,0
1,3,3,3,1.570951,9,1,220.333333,217,27.39946,51,10256,1.01233,3032,0
0,1,1,1,0,3,3,831,217,5.30228,162,10258,1.188598,3671,0
0,2,4,4,1.789929,11,11,436.75,217,19.397833,226,154.5,1.12394,39,1
1,2,3,3,1.570125,61,21,172.666667,217,70.208009,45,158,1.008192,40,1
1,2,9,10,2.864041,68,75,309.3,218,71.627829,512,448.5,1.034285,97,1
1,2,2,2,0.811278,4,0,1408,218,12.040914,1042,0.5,0.520763,0,0
1,1,1,1,0,3,3,678,205,388.921319,37,10259,1.002571,3672,0
0,2,3,3,1.456565,8,7,1470,217,9.375521,486,1,0.690788,1,0
1,1,1,1,0,2,2,2617,213,14.984664,253,0,0,0,0
1,2,2,2,0.970951,3,2,224,216,49.188895,134,1.5,1.125667,0,0
0,1,1,1,0,5,5,563,218,8.229097,33,457,1.12152,136,0
1,3,3,4,1.954434,10,6,332.75,217,57.780602,102,8.5,1.007601,2,1
1,3,3,3,1.451197,40,4,465,219,-13.713453,171,24,1.004358,10,1
0,2,2,2,0.998781,66,7,122,217,40.611788,33,160.5,1.012552,41,1
0,1,1,1,0,13,13,939,217,13.690312,91,18924,1.073044,1068,0
1,1,1,1,0,2,1,1139,215,70.432373,139,10260,1.014198,3673,0
1,2,2,2,0.242292,5,20,673.5,218,8.301331,809,0.5,0.530116,0,0
0,1,1,1,0,6,0,430,213,79.763669,44,18925,1.012537,1069,0
1,3,3,3,1.459148,5,1,549.333333,217,10.933684,297,10262,1.051771,3033,0
1,3,3,3,1.492614,14,0,1319.666667,217,20.089742,123,10265,1.02134,3034,0
1,3,4,4,1.453851,21,2,33.5,217,49.490477,18,10271.5,1.007378,3036,1
0,1,1,3,1.435371,5,6,465.666667,217,42.285185,362,163,1.025134,80,0
0,1,1,1,0,0,7,289,217,0.99662,48,165,2.003391,81,0
1,1,1,1,0,2,2,870,217,6.640069,32,166,1.150601,42,0
1,3,3,4,1.692216,21,3,838.5,217,35.732636,483,18927.5,1.026289,2862,1
1,1,1,1,0,1,1,289,217,84.571921,64,0,0,0,0
1,3,3,3,1.186393,22,1,297.666667,217,67.783272,42,10268,1.007361,3035,0
1,3,4,5,1.668006,24,45,399.2,218,62.615639,198,19,1.015358,5,0
1,1,1,1,0,2,1,415,216,71.396157,133,18930,1.014006,14951,1
0,1,2,2,0.840359,7,19,1073.5,218,10.642431,265,9.5,1.064245,2,0
0,1,1,1,0,9,3,246,213,64.959988,34,434,1.015394,84,0
1,3,3,3,1.005666,26,3,178.333333,217,18.697068,56,10275,1.034581,3037,1
0,1,1,1,0,3,0,44,217,0.056759,12,10277,18.618271,3679,0
0,1,1,1,0,1,0,860,205,34.94434,90,10278,1.028617,3680,0
1,3,3,3,1.088925,18,5,181.666667,217,58.850872,72,1289,1.009728,582,1
0,1,1,2,0.811278,4,4,332.5,217,45.346817,60,167.5,1.128369,83,0
1,3,3,5,1.876272,97,1,337.4,217,61.431565,211,578,1.010004,217,1
0,1,1,1,0,5,5,1051,217,0.013634,181,581,74.344652,199,1
0,1,1,1,0,4,2,21,180,359.021771,2,18931,1.002785,14952,0
1,2,2,2,0.996792,12,3,195.5,215,90.326661,14,18932.5,1.008465,2863,0
1,3,11,13,3.142349,290,55,707.615385,221,-39.576989,676,26,0.996553,5,1
1,3,3,4,1.30087,26,6,1669,217,29.3784,542,1292.5,1.01877,584,1
0,1,3,4,1.749175,11,11,1136.25,217,9.618012,810,1296.5,1.040129,569,1
0,1,2,2,0.732067,17,22,1893,217,0.080509,751,1299.5,10.315699,571,0
1,1,1,1,0,29,0,807,216,-40.098704,119,0,0,0,0
0,3,8,11,2.607623,41,44,677,218,54.146027,653,7,1.004317,8,0
0,1,2,2,1,0,6,169.5,213,93.153391,10,10279.5,1.008051,3039,0
1,3,3,3,0.913283,18,1,1339,218,31.554753,1227,1,0.677693,0,0
1,2,2,2,0.840359,19,7,150,217,12.930145,29,169.5,1.053921,43,0
0,1,1,1,0,18,2,26,213,68.778634,7,171,1.014539,44,0
0,1,1,1,0,1,2,309,217,90.309514,92,172,1.011073,85,0
1,3,3,3,1.292727,21,1,115.666667,217,28.873499,105,10282,1.019257,3040,0
1,2,2,2,0.951763,33,2,645,219,-13.02581,169,6.5,0.965257,1,0
0,1,1,1,0,2,2,30,213,96.231539,11,4,1.010392,0,0
0,1,5,5,1.012788,43,40,503,217,49.251914,309,585,1.011806,205,0
0,1,1,1,0,1,1,521,218,27.006192,36,582,1.037029,200,0
1,1,1,1,0,9,8,831,217,15.881389,163,10284,1.062967,3682,0
1,1,1,1,0,7,0,832,217,0.003299,164,10285,304.157895,3683,0
0,1,1,1,0,1,1,240,169,236.770822,33,10286,1.004223,3684,0
0,1,1,2,0.981941,0,19,14,159,1036.597963,5,10287.5,1.001085,3042,0
1,2,2,2,0.696212,43,5,660.5,233,-396.875509,147,0.5,0.49937,0,1
0,1,1,1,0,11,4,1733,217,49.691435,112,0,0,0,0
1,2,4,4,1.451661,14,3,781,218,65.88456,616,14.5,1.006365,6,0
0,2,2,2,0.811278,3,5,107,218,52.229323,34,11.5,1.009917,3,0
1,1,1,1,0,7,0,704,213,98.085741,6,6,1.010195,0,0
0,1,1,1,0,54,55,1052,218,0.252222,156,10289,4.964758,3685,0
0,1,2,2,0.863121,12,9,1356.5,217,1.777072,396,1301.5,1.268019,573,0
1,2,2,2,0.99403,51,4,2541,218,0.868339,323,1320.5,1.094588,593,1
0,1,1,1,0,6,12,430,216,61.69765,81,18981,1.016208,14999,1
0,1,1,1,0,0,6,187,216,91.525961,63,18982,1.010926,15000,0
0,1,3,3,1.309297,4,7,1559.333333,217,45.913059,828,589,1.017969,208,0
1,1,1,1,0,1,1,121,217,5.947662,20,10290,1.168133,3465,0
0,1,1,1,0,0,20,854,217,0.51103,145,10291,2.956832,3466,0
0,1,2,3,1.30317,6,30,494.333333,217,102.349695,154,1,0.669843,2,1
0,1,2,2,0.918296,3,6,1356.5,217,-0.499977,400,1305.5,-0.500069,577,0
0,1,1,1,0,9,1,75,187,315.408449,3,173,1.00317,45,0
0,1,2,2,0.863121,9,12,1358,217,1.42397,398,1303.5,1.526697,575,0
1,3,3,3,0.902384,30,1,631.333333,217,60.82657,152,10293,1.008835,3043,0
1,1,1,1,0,15,2,563,217,11.087049,276,174,1.090195,86,1
0,1,1,1,0,2,0,63,217,0.086042,18,175,12.622276,41,0
1,1,1,1,0,1,1,1740,217,2.728032,113,0,0,0,0
0,1,1,1,0,0,1,83,187,1.315787,4,10295,1.760001,3044,0
1,3,3,3,1.233257,20,9,194,217,5.813337,67,1,0.724885,0,1
