@relation nova
@attribute fix numeric
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug numeric
@data
1,1,1,1,0,5,0,503,311,-7.335046,43,39,0.863668,37,1
0,1,3,5,1.705531,62,1,3484.2,309,32.493102,1769,2463,1.010759,2362,1
0,1,3,3,1.121177,69,0,7178.333333,317,-22.083318,1082,732,0.974837,692,0
0,1,1,1,0,2,3,1098,307,0.370046,49,0,0,0,0
0,2,3,3,1.019794,327,6,923,324,-89.409556,704,3715,0.992846,49,0
0,1,6,7,1.940246,90,5,300.857143,310,55.010536,116,2469,1.006158,2369,1
0,1,1,1,0,1,1,161,305,55.613229,19,347,1.017981,270,1
0,1,1,1,0,2,2,44,307,22.278079,115,1039,1.044887,64,0
0,1,1,1,0,10,5,94,305,37.975139,32,7217,1.026333,7105,1
1,1,1,1,0,28,1,424,280,166.93015,1,16,1.005991,1,0
0,1,2,2,0.999411,35,0,586.5,309,2.901725,45,858.5,1.259857,820,0
0,1,1,1,0,2,2,1534,307,8.123854,142,22,1.123094,20,0
0,1,1,2,0.619382,11,2,863.5,317,151.332396,175,61.5,0.941307,53,0
0,1,3,3,1.281392,95,4,1011,310,0.935494,535,861,1.36037,823,0
1,1,2,2,1,6,0,309.5,305,39.058345,79,2444.5,1.019202,2342,1
0,1,2,2,0.239874,78,74,1057.5,306,13.349896,234,2449.5,1.05618,2347,0
0,1,1,1,0,1,1,869,310,-39.126574,8,535,0.974442,471,0
0,1,1,1,0,1,1,44,307,0.88566,116,1040,2.129102,65,0
0,1,1,1,0,6,3,92,305,38.484468,25,7218,1.025985,7106,0
0,1,2,5,1.51688,92,5,667.2,310,42.937377,130,869,0.971353,832,1
1,1,1,1,0,26,26,934,280,52.198275,8,23,1.019158,0,0
0,2,4,6,1.89484,1,115,564.333333,311,54.978619,147,3583.5,1.005661,36,0
0,1,3,3,1.021948,1,111,927.333333,324,-90.549074,251,28,0.993936,27,0
1,1,1,2,1,3,3,165.5,300,331.93599,55,20.5,1.007176,1,0
0,1,2,2,0.954434,7,1,10143,309,12.538692,967,0.5,0.519938,1,0
0,1,1,1,0,0,2,569,303,50.954896,74,174,1.019625,169,0
0,1,2,2,0.964548,76,1,10283,312,-4.066713,1012,704.5,0.969287,661,1
0,1,1,1,0,1,1,310,304,90.35647,33,20,1.011067,20,0
1,1,2,4,1.62693,72,10,579,317,-57.953944,168,15.5,0.992647,17,1
0,1,2,6,1.828589,117,6,331.666667,309,119.817857,82,112.5,1.002876,115,0
0,1,2,3,0.605787,216,40,2916.333333,312,3.759128,888,342,1.0907,327,0
1,1,1,1,0,1,1,475,307,12.313738,66,677,1.08121,639,0
1,1,2,2,1,2,2,3516,309,139.679132,53,0.5,0.50179,1,1
0,1,2,2,0.79504,17,8,10359.5,312,18.787789,1000,344.5,1.03992,329,0
0,1,2,3,1.378783,19,9,2393.666667,312,12.584298,837,347,1.044147,332,1
0,1,2,4,1.508977,40,33,5254.5,312,0.00875,1007,350.5,47.092202,336,0
0,1,2,2,0.918296,17,4,8746,313,69.943698,1797,0.5,0.503574,1,0
0,1,5,7,2.150981,181,18,1127.714286,318,56.000731,1171,3,0.861647,6,0
0,1,1,1,0,7,5,664,306,13.154005,80,678,1.076022,640,0
0,1,1,1,0,2,2,44,307,4.623924,117,1041,1.216267,66,0
0,1,2,6,2.096153,14,131,4452.333333,309,19.541763,3205,325.5,1.01049,326,1
0,1,1,1,0,1,1,6739,309,43.563947,819,1185,1.022955,1156,0
0,1,1,1,0,11,9,6739,309,0.025532,820,1187,40.165911,1158,1
0,1,1,1,0,2,1,946,305,32.453623,15,54,1.030813,53,0
0,1,8,12,3.140227,2,110,2080.583333,324,-96.226151,4574,428.5,0.997861,432,0
0,1,1,1,0,1,2,4084,309,0.656574,1151,82,2.523057,81,0
0,1,2,4,1.6825,9,18,3026.75,324,-35.267176,3201,436.5,0.992916,436,0
1,1,2,5,1.507911,227,97,2713.4,310,32.87384,1901,22,1.077895,24,0
1,1,2,2,0.90658,56,3,482,305,116.916464,94,463.5,1.009089,429,0
1,1,2,2,1,57,7,1489,307,16.31055,150,2459.5,1.04152,2357,0
0,1,1,1,0,7,0,62,281,14.327627,41,1924,1.069795,135,0
0,1,1,1,0,0,1,1729,309,62.284537,298,1186,1.016055,1157,0
1,1,8,9,2.908694,18,11,1437.555556,310,35.069078,2183,138,1.004659,140,1
0,1,1,1,0,6,58,234,304,-0.947708,3,1981,-0.055177,192,0
0,1,2,2,0.684038,5,6,262.5,309,66.636655,15,531.5,1.010671,468,1
0,3,4,4,1.378722,363,0,162.25,331,0.085472,29,1.5,2.216384,1,0
0,2,3,12,3.409531,60,38,49.416667,304,134.150251,33,1266.5,1.002474,756,1
0,1,2,2,0.591673,43,6,1260.5,309,9.703727,72,25.5,1.07729,25,0
0,1,2,4,1.486945,141,12,699.75,310,29.284216,117,864.5,1.043,827,0
1,1,1,1,0,0,4,336,311,0.604062,29,523,2.655458,459,0
0,1,2,2,0.684038,6,5,4924,310,0.878738,1739,81.5,1.853496,82,0
0,1,3,4,1.547006,21,10,1315.5,310,85.908611,135,84.5,1.004797,86,1
0,1,1,1,0,2,1,482,305,121.573171,10,25,1.008225,22,0
0,1,5,5,1.975487,44,13,4618.4,312,97.313032,1536,23,1.247234,25,0
0,1,2,4,1.867634,11,0,4821.25,310,57.0789,1397,2474.5,1.190743,2373,0
1,1,1,2,0.863121,6,1,67.5,307,32.647234,256,680.5,1.238214,9,0
0,1,5,56,5.359192,3704,3720,73.035714,304,236.750791,331,1952.5,0.92871,191,0
1,1,6,10,2.891793,177,29,2492,315,1.961676,2502,2568.5,1.023469,2470,1
0,1,1,6,2.175146,12,111,80.333333,304,0.185046,51,1984.5,1.961091,198,0
0,1,1,3,0.786393,66,250,132.333333,304,0.024495,45,1989,19.574072,201,0
0,1,2,2,0.811278,12,0,7622,310,-12.785046,1299,2477.5,0.941338,2375,0
0,1,4,6,2.068786,115,98,5924,315,-20.264724,3651,2594.5,0.921026,2494,1
0,1,2,2,1,0,14,166.5,311,1.468495,34,155.5,1.510727,156,0
0,1,2,2,0.918296,60,0,10869,320,69.74963,1130,977.5,1.010753,934,0
0,1,2,2,0.721928,5,5,10902.5,322,-83.532604,1136,176.5,0.991021,172,0
0,1,2,2,0.826746,50,0,10254,309,24.583432,976,682.5,1.02095,643,1
0,1,3,3,1.198184,7,6,552,311,-3.81912,90,2480,1.267378,2378,1
0,1,1,3,0.407445,2,58,127.666667,304,0.927477,52,1992,1.656677,204,0
0,1,2,3,1.244537,36,0,1073.666667,306,173.342959,238,1190,1.003206,1162,0
1,1,2,2,0.77935,39,0,461.5,312,65.399294,76,706.5,1.010018,663,0
0,1,2,3,1.078801,262,0,22.666667,347,-75.497029,20,129,0.663723,130,0
0,1,2,3,1.02154,413,0,23.666667,347,0.002874,21,132,77.982103,133,1
0,1,2,2,0.999945,230,0,0,1,0,0,134.5,0,135,1
0,1,1,1,0,0,12,13804,309,0.669549,156,3,2.493544,3,0
1,1,2,2,0.998933,50,2,706,315,-44.310469,66,12.5,0.969235,13,1
0,1,1,1,0,2,0,7205,324,-108.057222,937,1,0.990746,1,0
0,1,1,1,0,3,0,6754,309,2.587917,822,0,0,0,0
0,1,2,4,1.900183,21,12,1681,319,50.536426,446,1.5,0.753302,3,0
0,1,1,1,0,0,12,1599,310,5.388924,29,1192,1.185566,1163,0
0,3,5,5,1.667951,9,10,1899.4,313,69.057845,163,12,1.006695,1,0
0,2,4,4,1.905417,5,49,151,312,28.085651,202,788.5,0.998077,751,0
1,1,3,3,1.459148,12,0,838,310,40.003927,521,330,1.040719,329,0
1,1,5,6,2.521641,7,7,814.333333,310,40.684525,623,139.5,1.013485,139,1
1,1,8,10,3.140455,0,46,4224.5,310,60.562829,958,158.5,1.007045,160,0
1,1,9,11,2.77659,15,25,3207.727273,310,70.470366,3120,148,1.002523,150,1
0,1,4,5,2.045175,112,201,5095.8,310,11.303553,1342,698,2.609587,657,1
1,1,1,1,0,4,2,368,305,89.096377,5,36,1.011224,25,0
0,1,1,1,0,1,1,1765,311,141.58809,301,1,1.007063,1,0
0,1,2,2,0.918296,0,3,1736.5,309,49.471869,143,10.5,1.03555,11,0
0,1,2,2,0.918296,3,3,10269.5,310,16.460972,983,676.5,1.045562,636,0
0,2,5,5,2.251629,6,6,1692.8,310,60.35066,1461,145,1.039887,144,1
0,1,1,1,0,17,0,0,1,0,0,987,0,8,0
0,1,1,1,0,2,2,876,319,-33.257604,224,550,0.969932,485,0
0,1,1,1,0,1,1,186,305,81.422083,13,519,1.012282,455,1
0,1,1,1,0,20,12,3281,307,22.855197,12,25,1.043754,25,0
0,1,1,2,0.941829,38,1,45.5,308,3.972216,139,247.5,0.562937,1,0
0,1,1,1,0,5,1,25,308,0.045637,1,249,22.91225,2,0
1,1,1,1,0,0,2,408,305,60.31412,71,0,0,0,0
1,2,6,8,2.843165,26,17,522.5,312,29.913886,570,253.5,1.008307,3,1
0,1,1,1,0,0,7,250,311,16.749282,31,77,1.059704,77,0
0,1,1,1,0,2,6,934,280,17.985197,9,19,1.055601,2,0
0,1,2,8,2.296673,42,35,1291.25,311,99.186052,629,29.5,1.008939,30,0
1,1,1,1,0,1,1,26,311,18.850197,49,3587,1.05305,37,0
1,1,2,2,0.954434,23,1,7611,310,14.282691,1297,425.5,1.103432,400,1
0,1,1,1,0,1,1,26,311,0.044259,50,1042,23.594142,67,0
0,1,2,2,0.495969,0,46,9070,324,-75.973148,1870,11.5,0.989352,12,0
0,1,2,2,0.428811,57,0,2732.5,311,26.050272,186,334.5,1.022852,319,1
0,1,2,2,0.979869,228,0,250.5,324,-63.663281,3,261.5,0.989345,262,1
1,1,2,2,0.989245,36,5,7628,310,13.820984,1301,3588.5,1.054265,3056,0
0,1,4,4,1.736305,29,14,798.25,319,122.90985,154,1.5,0.752,3,0
0,1,1,1,0,4,4,85,304,107.955208,14,42,1.009263,40,0
0,1,2,2,0.99403,14,8,10269.5,311,15.427419,987,6.5,1.048615,7,0
0,1,4,4,1.00313,47,53,2363.5,312,-3.342205,1717,910.5,0.864178,872,1
0,1,2,6,2.280644,158,20,1044.666667,346,-65.946626,497,164.5,0.996184,161,0
0,1,2,2,0.399938,60,3,10483,319,-20.7864,1091,10.5,0.963919,9,1
0,1,3,3,1.061278,15,1,1386.666667,311,164.74647,98,684,1.002266,644,1
0,1,2,2,0.954434,6,2,634.5,311,0.009097,65,686.5,83.442748,646,0
1,1,1,1,0,1,0,104,312,-0.001528,142,26,-653.545455,1,0
0,1,1,1,0,0,2,106,312,4.431563,141,701,1.225654,10,0
0,1,1,1,0,1,1,6752,311,0.503935,827,702,2.984382,658,1
0,1,1,3,1.494919,7,26,727.333333,311,57.886524,94,3591,1.020852,3059,1
1,1,2,2,0.721928,33,2,636.5,311,0.239201,67,1.5,4.135433,2,0
0,2,6,7,2.218808,49,9,806.857143,312,29.495547,234,4,1.008864,5,1
1,1,1,1,0,8,5,207,304,16.138426,1,0,0,0,0
0,1,3,4,1.448761,74,2,704.75,318,19.180451,255,23.5,1.027154,23,1
1,1,2,2,0.613619,32,1,240.5,304,60.446562,27,7.5,1.012408,8,1
0,1,10,20,3.835752,13784,13706,1120.45,175,30.003461,814,1052.5,1.005996,994,0
1,1,1,1,0,1,1,4132,312,226.743762,1165,3,1.00441,3,0
1,1,2,3,1.541008,42,18,7344.333333,324,32.47419,1939,19,1.04827,20,0
0,1,2,2,0.898653,146,16,7650.5,311,317.242778,1306,2482.5,1.002364,2380,1
1,1,2,2,0.918296,31,2,7674,311,-2.873495,1311,2484.5,0.738994,2382,0
0,1,8,12,2.942252,150,354,4171.666667,312,38.580671,4435,918.5,1.033536,884,1
0,1,4,5,1.933565,178,118,292.2,324,-88.392669,147,321,0.99606,319,1
0,1,1,1,0,0,13,185,310,27.84662,113,245,1.035911,245,0
0,1,4,7,2.288162,299,3,3706.142857,337,-196.586898,1590,21,0.99832,24,1
0,1,1,2,0,0,27,13.5,300,182.527234,12,3593.5,1.003609,3061,0
0,1,3,3,1.581619,51,21,2172.666667,312,151.582133,1677,4,1.002295,4,1
0,1,2,5,1.619996,49,56,4699.2,319,-27.72634,3261,1265,0.786221,1238,0
0,1,1,1,0,6,6,4181,319,-26.948843,1174,1262,0.962893,1233,0
0,1,1,1,0,14,14,6150,312,98.253229,1686,1201,1.010178,1172,1
0,1,5,5,2.024383,263,60,812.8,334,-43.441488,152,38,0.990496,40,1
0,1,1,2,1,2,2,37.5,311,12.291314,170,1063.5,1.046957,69,0
0,1,1,1,0,25,2,432,310,28.678542,46,92,1.034869,92,0
0,1,2,39,4.999622,96,0,250.435897,311,87.613555,813,2505,1.001345,2421,0
0,1,1,1,0,8,8,1471,311,0.067743,76,2525,15.761661,2422,0
1,2,7,10,2.561355,108,36,561.5,313,6.394199,642,3642.5,1.008265,42,1
0,1,2,4,1.577813,63,8,4424.5,324,-7.573996,401,13.5,0.999179,15,1
0,1,3,3,1.5,6,2,6446,312,39.735177,2277,1,0.68574,2,1
0,1,2,2,0.63431,25,0,1400.5,336,-194.539068,226,1055.5,0.996393,1010,0
0,1,2,5,1.861207,81,14,1408.2,317,-8.370667,550,1236,0.940929,1209,0
0,2,6,8,2.139352,59,17,325.5,317,20.653257,562,3685.5,1.005176,47,0
0,1,2,4,1.759395,77,65,5886.5,322,-31.19316,1220,980.5,0.987886,938,1
0,1,2,2,0.764205,6,3,10979.5,323,-8.914201,1154,0.5,0.471955,1,0
0,1,4,10,1.497828,478,396,2782,324,-35.147701,1570,989.5,1.029387,950,1
0,1,2,6,2.34858,59,67,2315.333333,324,4.463983,1506,997.5,1.009377,956,1
0,1,1,6,2.116092,0,45,695.333333,311,36.12092,126,2531.5,1.024462,2431,0
1,1,1,1,0,3,2,4113,312,1.472755,1161,2535,1.679,2432,0
0,1,2,4,1.932805,7,10,677.5,314,90.979528,528,2547.5,1.005451,2446,0
0,1,2,2,0.843507,66,4,510,311,220.116777,97,130.5,1.024952,131,1
0,1,1,1,0,18,12,1042,311,174.001586,42,1202,1.005747,1173,0
0,1,2,2,0.80147,37,4,7765.5,315,11.173623,1275,701.5,1.223924,661,1
0,1,1,1,0,3,3,49,311,1.314896,120,1065,1.760517,70,0
1,1,1,1,0,1,1,5,254,314.144537,11,0,0,0,0
1,1,1,1,0,8,5,8936,311,2.478194,82,703,1.40352,659,0
0,2,2,2,0.580466,598,1,317.5,319,-2.225341,226,357.5,0.89896,280,1
1,1,2,2,0.918296,24,0,1514,310,21.274606,153,132.5,1.035199,133,1
0,1,1,1,0,0,30,1841,312,1.343958,492,1994,1.744071,1557,0
0,1,1,1,0,18,0,6150,312,1.390903,1688,688,1.718958,647,1
0,1,2,2,0.899744,14,5,919,312,-1.106863,83,907.5,0.60306,868,0
0,1,2,4,1.574368,49,27,5247,312,-0.933669,1017,358.5,0.442165,344,0
0,1,2,2,0.881291,7,13,883.5,319,-71.35375,147,263.5,0.989489,264,0
0,1,3,3,1.41618,0,103,5802,311,34.147284,1826,1996,1.009885,1560,0
0,1,7,9,2.047195,183,180,4592.555556,318,-24.443513,2617,953,0.990542,915,1
0,1,1,1,0,14,0,48,324,-41.94066,15,11,0.976157,11,0
0,1,1,1,0,8,8,6388,324,-0.778021,1728,1274,-0.285313,1245,1
0,1,2,2,0.902393,22,0,10902.5,322,20.090162,1138,902.5,1.037332,846,1
0,1,2,2,0.99403,5,6,10913.5,322,0.029271,1140,904.5,26.622776,848,0
0,2,6,10,2.089665,170,102,434.9,317,3.565831,227,4.5,0.894641,7,1
0,1,2,2,0.738285,114,6,425.5,310,-4.454931,47,5.5,0.831647,6,0
0,1,2,2,0.882759,5,78,10360.5,312,23.328947,1005,689.5,1.032149,649,0
0,1,1,1,0,1,1,49,311,0.807708,121,1066,2.238071,71,0
0,1,2,6,2.218313,90,7,65.333333,304,133.891802,20,32.5,1.002566,35,0
0,1,2,2,0.787127,101,1,397.5,311,3.84533,52,95.5,1.312564,92,0
0,1,2,2,0.918296,22,17,1319.5,310,42.458403,77,12.5,1.017664,13,0
0,1,2,3,1.43189,39,28,7366,324,-30.890166,1947,393,0.988958,392,1
0,1,1,1,0,1,1,689,311,22.393576,19,28,1.044656,28,0
0,1,2,4,1.658986,48,12,5238,312,12.386429,1013,354.5,1.371225,340,1
0,1,2,2,0.999839,52,15,318.5,312,-0.485995,6,925.5,0.998236,886,0
0,1,2,4,1.701958,72,36,5249.5,312,20.0014,1031,363.5,1.01898,349,1
0,1,2,4,1.343622,58,54,5761.25,312,23.586487,1118,367.5,4.192388,353,1
0,1,2,5,1.802321,91,49,4468.6,312,4.54035,1059,372,1.044167,358,1
0,1,4,4,1.121496,120,5,2941.25,322,-34.980275,1916,88.5,0.986706,90,1
0,1,1,1,0,10,0,123,304,99.592373,21,93,1.010041,93,0
0,1,4,4,1.620539,30,7,4240.5,315,2.566447,1340,704.5,1.193939,665,1
0,1,2,2,0.721928,20,10,4959.5,315,2.840081,1768,707.5,1.110792,667,0
0,1,2,2,0.696212,29,3,89,304,58.139184,23,18.5,1.0086,19,0
0,1,2,5,1.836362,69,47,1095,314,14.668588,563,1217,1.011884,1190,0
0,1,2,2,0.836641,29,1,300,311,91.135694,3,1204.5,1.1102,1176,0
0,1,1,1,0,1,1,1048,311,3.721123,43,1203,1.268736,1174,0
0,1,2,4,1.070445,30,60,880,324,41.242011,557,396.5,1.013767,396,0
1,1,2,2,0.918296,3,3,148.5,311,82.674641,21,9.5,1.024389,9,1
0,1,2,3,1.353028,41,2,150.333333,309,19.867527,33,95,1.103751,96,0
0,1,2,5,1.992738,28,12,641.8,322,-42.997072,112,1019,0.989379,977,0
0,1,2,8,2.180056,32,31,403.375,317,52.323238,274,1006.5,1.00233,966,0
0,1,2,4,1.805398,126,74,5270,312,3.041979,1042,376.5,1.171215,362,1
0,1,4,4,1.835238,8,6,1393.75,312,85.625593,127,710.5,1.030311,671,0
0,1,4,6,2.088707,85,16,593,324,-31.372215,253,1013.5,0.993509,972,0
0,1,1,1,0,16,19,987,312,28.047315,30,24,1.035654,21,0
0,1,14,18,3.409517,204,159,3276.222222,336,-160.229977,4122,1045.5,0.999029,1008,1
0,1,2,2,0.543564,16,0,417.5,310,35.181128,45,655.5,1.021297,550,0
1,1,1,1,0,1,1,351,305,238.739595,216,0,0,0,0
1,1,1,1,0,1,0,105,312,10.367535,143,0,0,0,0
0,1,1,1,0,10,10,729,311,26.378646,181,1206,1.037909,1177,1
0,1,2,2,0.663197,42,16,10305,317,-42.485845,1062,729.5,0.982347,689,0
1,1,3,3,1.54618,11,5,113.666667,310,90.76135,24,12,1.020253,13,1
1,1,3,3,1.534337,23,1,140.333333,323,-63.145656,15,15,0.990266,16,0
0,2,7,8,2.215964,118,24,3779.125,374,-288.770822,2398,535.5,0.999008,4,1
0,1,2,2,0.996281,209,0,1829.5,322,-56.864878,736,23.5,0.987051,20,1
0,1,1,1,0,28,49,7578,341,-105.270428,998,1057,0.990501,1011,1
0,1,1,1,0,12,11,184,312,5.181204,5,361,1.193005,345,0
0,1,1,1,0,6,0,243,305,92.041204,74,975,1.010865,948,1
0,1,1,1,0,16,1,69,304,229.212176,10,927,1.004363,887,0
0,1,1,1,0,4,4,49,311,5.15309,122,1067,1.194058,72,0
1,1,1,1,0,1,1,1482,336,-219.382465,470,0,0,0,0
0,1,1,1,0,10,4,335,305,42.756782,14,13,1.023388,13,0
0,1,3,3,1.56821,30,4,258.666667,324,-63.40103,5,47,0.990439,48,0
0,1,2,2,0.439497,23,10,10283,312,1.853368,1028,928.5,1.404669,889,0
0,1,2,3,1.286649,194,0,633,314,-11.243399,46,388,0.793003,373,1
0,1,2,2,0.993055,25,26,10332,314,-20.034514,1049,390.5,0.962718,375,1
0,1,2,2,0.996792,60,0,247.5,312,47.816325,219,941.5,1.07913,902,0
0,1,9,9,0.490319,8,270,866.111111,312,69.79982,1523,3609,1.003946,3079,0
0,1,2,2,0.957553,13,16,10331.5,314,0.050926,1051,392.5,15.727273,377,0
0,1,2,2,0.841237,28,35,10330,314,0.007037,1053,394.5,107.578947,379,0
0,1,2,4,1.968521,79,52,5356.25,315,-3.581927,1082,397.5,0.896074,383,1
0,1,1,4,1.166839,221,211,89.25,304,9.104361,48,1999.5,0.530404,208,0
0,1,1,1,0,19,16,54,305,72.054005,5,2002,1.013878,1561,0
1,1,2,2,0.693966,56,3,7877,318,93.548003,1293,734.5,1.0839,694,1
0,1,2,2,0.974025,37,0,1210.5,312,5.180972,522,943.5,1.088904,904,0
0,2,2,3,0.064445,142,158,158.666667,313,22.250529,106,29,1.014124,12,0
0,1,3,3,1.140074,59,19,5733,313,74.670301,1814,7,1.007478,8,0
0,1,3,3,0.989093,75,96,45.666667,305,134.878935,7,1,0.668548,2,0
1,1,3,3,0.929355,26,0,859.666667,318,-22.013326,499,10,0.651524,11,0
0,1,1,1,0,10,12,96,311,27.927512,11,3,1.035807,3,0
0,1,1,1,0,4,3,57,305,0.705694,6,2003,2.417044,1562,0
0,2,4,10,2.669131,40,81,168.5,304,161.278363,153,3599.5,1.002174,38,0
0,1,2,4,1.434458,36,21,1041,346,-208.50759,349,1349.5,0.997657,1320,1
0,4,10,12,3.294964,62,19,589.583333,378,-219.950417,609,7.5,0.999025,10,0
0,1,1,1,0,3,3,49,311,1.691424,123,1068,1.591218,73,0
0,1,2,3,1.556657,7,0,582.666667,310,54.765629,33,1,0.672598,2,0
0,1,3,3,0.785739,67,0,742.333333,314,50.66108,488,1,0.673246,2,1
0,1,1,1,0,42,0,0,1,0,0,10,0,10,0
0,1,2,4,1.925127,16,2,2179.25,314,-1.032624,899,380.5,0.968459,366,0
0,1,1,1,0,66,155,450,315,1.714988,13,400,1.583094,384,0
0,1,3,3,1.372215,72,0,82.666667,305,53.796917,6,10,0.671797,11,0
0,1,2,2,0.97625,101,4,10931,323,-49.732685,1152,8.5,0.985279,9,1
0,2,5,5,2.093069,11,3,1954.8,312,22.258206,710,3616,1.008687,3083,1
0,1,1,1,0,2,2,1313,312,14.23787,500,708,1.070235,664,0
0,1,1,1,0,117,0,210,304,-41.794479,2,7220,0.976073,49,0
0,1,2,2,0.909022,35,2,141.5,304,164.552188,17,2.5,1.003944,3,0
0,1,5,8,2.641864,53,17,824.625,324,-9.599013,1484,295.5,0.916649,299,1
1,1,1,2,0.863121,10,4,277.5,310,59.436291,11,16.5,1.010528,17,1
0,1,2,2,0.908178,30,4,2131,319,150.897523,379,1268.5,1.00497,1240,0
0,1,6,11,3.168958,106,62,2625,321,28.862256,599,240,1.002229,241,0
0,1,1,1,0,1,1,1766,312,144.125833,305,52,1.006938,49,0
0,1,2,2,0.195909,8,25,393.5,318,-34.043218,118,3718.5,0.965258,3162,0
0,1,2,2,0.873981,13,4,244.5,309,123.679607,4,20.5,1.01403,4,0
0,1,1,1,0,1,1,49,311,3.877593,124,1069,1.257892,74,0
0,1,4,6,2.38538,50,30,355.666667,322,87.10983,177,262.5,1.003296,261,1
1,1,2,2,0.842658,16,32,451.5,311,60.384398,245,39.5,1.009216,40,1
0,1,2,2,0.991076,0,9,1518,311,12.773877,229,78.5,1.045394,79,0
0,2,2,2,0.863121,1,6,69,304,144.967494,76,2004.5,1.004198,1563,1
1,1,1,1,0,1,1,1419,313,112.329097,83,94,1.008902,90,0
0,1,1,1,0,34,0,164,304,31.896169,1,1,1.031352,0,0
1,1,2,3,1.55576,42,65,1279.666667,313,62.075775,171,2551,1.012183,2449,1
1,1,1,2,0.281194,24,17,1212.5,310,19.531065,20,660.5,1.02559,555,0
0,1,2,3,1.121641,12,4,683.333333,312,83.435054,131,117,1.007914,118,0
0,1,2,2,1,6,0,126,304,104.599468,33,119.5,1.00717,120,0
1,1,1,2,0.684038,10,1,1208,310,39.222529,17,658.5,1.012749,553,0
0,1,4,6,1.695849,412,0,561.833333,316,-5.98125,630,14.5,0.903061,17,1
1,1,2,2,0.890492,0,13,563,314,72.740822,37,1207.5,1.108807,1179,0
1,1,2,2,0.242292,1,24,433,310,117.733276,74,2.5,1.004717,3,0
0,1,1,1,0,64,24,158,304,67.831389,49,427,1.014742,5,0
1,1,1,1,0,20,40,4182,312,-1.09478,32,2553,0.086575,2450,0
0,1,1,2,0.053908,163,0,112.5,320,-17.989896,58,466.5,0.972207,15,0
0,2,4,10,2.358587,234,47,322.7,315,29.642669,70,755.5,1.006822,712,1
1,1,1,2,0.2902,172,162,2199.5,307,36.790226,20,2554.5,1.017165,2452,0
1,1,5,7,2.373689,45,36,2188.571429,314,61.082898,199,2559,1.004911,2459,1
1,1,2,2,0.845351,11,0,1535,312,97.605509,160,2544.5,1.007684,2442,0
0,1,1,2,0.574636,18,4,1243,310,75.822176,634,717.5,1.007543,674,1
0,1,1,1,0,1,1,49,311,1.401748,125,1070,1.713395,75,0
0,2,3,4,1.792481,6,6,2119.5,312,45.330197,1281,96.5,0.65542,7,0
0,1,1,3,1.573535,127,0,0,1,0,0,1,0,2,0
0,1,1,1,0,1,1,1613,311,34.27191,24,1209,1.029178,1180,0
0,1,2,6,1.914301,253,3,233.5,370,136.070013,189,49.5,1.002732,52,1
0,1,2,4,1.756624,24,1,571.25,315,99.105648,99,116.5,1.005255,118,0
1,1,2,2,0.811278,7,1,10313.5,312,230.065093,1036,120.5,1.00326,112,0
0,1,1,2,0.044481,205,0,100,304,-10.988964,51,736.5,0.47725,38,0
1,1,3,3,1.348569,30,1,2729,312,77.189282,324,3,1.013568,4,1
0,1,6,6,2.133595,21,65,1435.166667,315,25.358281,409,2580.5,1.025825,2480,0
0,1,8,12,3.250178,60,28,2327.25,312,52.312817,2635,40.5,1.006084,46,1
0,1,2,2,0.911342,0,49,199,324,-28.645839,183,358.5,-1.797263,357,0
1,1,1,1,0,22,16,1715,312,0.963391,37,2563,2.038,2460,1
0,1,1,1,0,0,16,85,304,583.134144,13,709,1.001715,665,0
1,1,3,3,1.584963,1,8,319.333333,312,54.847924,21,711,1.008673,668,0
0,1,2,2,0.998134,118,0,87,296,118.554728,2,473.5,0.502109,439,0
0,1,2,2,0.732067,4,74,2790.5,312,99.552338,194,713.5,1.007534,670,0
0,1,1,1,0,9,2,1405,314,142.232014,66,2,1.007031,0,0
0,3,18,30,2.936939,43,1410,1361.3,315,58.395274,5204,3662.5,0.998428,45,1
0,1,2,2,0.970951,3,2,1323,310,10.010978,80,0.5,0.524973,1,0
0,1,1,1,0,0,6,420,311,109.112199,23,1756,1.009165,1191,0
1,1,5,5,1.455974,68,20,6835,324,-62.064329,1520,23,0.992481,25,0
0,1,11,18,3.687466,340,86,2070.388889,340,-128.705039,3946,11.5,0.999246,20,1
0,1,4,18,3.444413,1206,1206,1355.722222,318,53.189297,1259,785.5,0.779047,745,0
0,1,4,17,2.828412,2386,2384,1421.058824,318,19.245487,1374,803,1.001431,762,0
0,1,3,5,2.018649,61,30,1716,318,-23.974799,884,819,0.788321,772,0
0,1,1,1,0,132,0,61,292,223.311377,1,3,1.004478,3,0
0,1,2,2,0.873981,6,79,158,304,6.263623,19,715.5,1.119739,672,0
0,1,1,1,0,8,5,1590,315,1.355729,130,4,1.73761,4,0
1,1,3,3,0.753828,31,0,7407,319,-6.225505,1144,7,0.780982,8,1
1,1,5,5,1.476575,52,12,1434.6,314,120.774674,363,2,0.80196,4,1
0,2,3,4,1.568865,43,37,1959.25,314,174.491493,766,117.5,1.267997,1,0
1,1,3,3,1.557432,18,1,468.333333,324,-53.111516,5,560,0.988265,496,1
1,1,3,3,1.488261,28,0,676,315,174.023908,510,762,1.003235,715,0
